date,dst,excluded
2018-03-17,-41.40733516549688,False
2018-03-18,-32.12438415100137,False
2018-03-19,-35.044951062360255,False
2018-03-20,-23.779261954125033,False
2018-03-21,-23.461920103611607,False
2018-03-22,-22.400512923706632,False
2018-03-23,-8.538661086337,False
2018-03-24,-9.733054408081541,False
2018-03-25,-14.395479105701277,False
2018-03-26,-22.314083459005484,False
2018-03-27,-16.5793941151026,False
2018-03-28,-12.030415264891111,False
2018-03-29,-12.14242790562112,False
2018-03-30,-13.750966643975994,False
2018-03-31,-14.67766088522257,False
2018-04-01,-8.684040108022858,False
2018-04-02,-13.545322215985692,False
2018-04-03,-41.988001383020375,False
2018-04-04,-47.43101395768056,False
2018-04-05,-50.47686137469962,True
2018-04-06,-21.238011296798806,False
2018-04-07,-18.625357595550614,False
2018-04-08,-12.750843976452297,False
2018-04-09,-14.873673618211187,False
2018-04-10,-21.579377675132402,False
2018-04-11,-23.282412792763683,False
2018-04-12,-23.71492232537017,False
2018-04-13,-21.26254843405499,False
2018-04-14,-20.225109989657593,False
2018-04-15,-17.23804849629236,False
2018-04-16,-6.484195814563765,False
2018-04-17,-5.140741716572372,False
2018-04-18,-5.726743580939469,False
2018-04-19,-13.569270848846259,False
2018-04-20,-21.94266696136978,False
2018-04-21,-23.078924026057706,False
2018-04-22,-22.54021952322893,False
2018-04-23,-5.0121662120916195,False
2018-04-24,-5.6755545694192415,False
2018-04-25,-4.7102860398488975,False
2018-04-26,-14.702101568611015,False
2018-04-27,-18.607369859964653,False
2018-04-28,-15.242267971239022,False
2018-04-29,-12.095688761670951,False
2018-04-30,-4.256848823020635,False
2018-05-01,-12.46568990025967,False
2018-05-02,-9.862244787262371,False
2018-05-03,-30.539053801845114,False
2018-05-04,-24.554075607465077,False
2018-05-05,-21.40343034796956,False
2018-05-06,-7.852894422081758,False
2018-05-07,-12.465513715693925,False
2018-05-08,-20.828730758583276,False
2018-05-09,-18.88048807452532,False
2018-05-10,-22.817950880378763,False
2018-05-11,-22.942304441505218,False
2018-05-12,-25.177616679944844,False
2018-05-13,-17.080593233139584,False
2018-05-14,-21.032542069298906,False
2018-05-15,-10.583589594324328,False
2018-05-16,-15.610972486210004,False
2018-05-17,-13.221521614097492,False
2018-05-18,-16.167190364688974,False
2018-05-19,-17.957634461079845,False
2018-05-20,-15.759548657840625,False
2018-05-21,-45.6402619668807,False
2018-05-22,-47.14673763938979,False
2018-05-23,-47.318041943677095,False
2018-05-24,-19.651866327121997,False
2018-05-25,-10.094641901767849,False
2018-05-26,-15.780980179409392,False
2018-05-27,-22.10233780874019,False
2018-05-28,-23.141863033381842,False
2018-05-29,-17.00612149693677,False
2018-05-30,-10.722323643216159,False
2018-05-31,-11.424297067695846,False
2018-06-01,-15.332334646942554,False
2018-06-02,-15.405291259682045,False
2018-06-03,-15.618794204475222,False
2018-06-04,-15.75610099026673,False
2018-06-05,-9.222017734331722,False
2018-06-06,-8.498975943879296,False
2018-06-07,-10.406784260584418,False
2018-06-08,-43.97996833125577,False
2018-06-09,-49.7740266958122,False
2018-06-10,-41.8604742920318,False
2018-06-11,-11.116005949909862,False
2018-06-12,-10.500008542407416,False
2018-06-13,-9.794842440399938,False
2018-06-14,-12.778101048683562,False
2018-06-15,-6.207131135298759,False
2018-06-16,-2.4734637216602575,False
2018-06-17,-5.1061398934177324,False
2018-06-18,-11.40932519082565,False
2018-06-19,-22.554554839943535,False
2018-06-20,-24.836243515793807,False
2018-06-21,-22.129705696020263,False
2018-06-22,-17.20704007825159,False
2018-06-23,-12.837035741069764,False
2018-06-24,-9.219895907269253,False
2018-06-25,-10.5324962390242,False
2018-06-26,-5.825123127715009,False
2018-06-27,-10.192483456810928,False
2018-06-28,0.6361856420359189,False
2018-06-29,-2.675281275533324,False
2018-06-30,-5.04528416824663,False
2018-07-01,-20.209530826849555,False
2018-07-02,-20.78231055693684,False
2018-07-03,-18.247531472575112,False
2018-07-04,-11.107959503962293,False
2018-07-05,-11.144898666640856,False
2018-07-06,-10.542363175964944,False
2018-07-07,-16.78554002460693,False
2018-07-08,-24.737879421644568,False
2018-07-09,-26.23262357928516,False
2018-07-10,-19.419853529717653,False
2018-07-11,-12.504089654453379,False
2018-07-12,-15.700984961033248,False
2018-07-13,-18.433856434922408,False
2018-07-14,-17.748961892527877,False
2018-07-15,-16.301436522484455,False
2018-07-16,-16.37925980210707,False
2018-07-17,-17.68769444723842,False
2018-07-18,-18.724145893756383,False
2018-07-19,-17.90789687614536,False
2018-07-20,-15.897593644456421,False
2018-07-21,-34.14664332963062,False
2018-07-22,-31.362584562884138,False
2018-07-23,-39.11640014018545,False
2018-07-24,-20.046769423349243,False
2018-07-25,-22.20183656265421,False
2018-07-26,-14.636015287177017,False
2018-07-27,-8.824524382292333,False
2018-07-28,4.5262605114919126,False
2018-07-29,4.754678750615746,False
2018-07-30,7.236750566113948,False
2018-07-31,-4.358168342532127,False
2018-08-01,-4.036165380081603,False
2018-08-02,-9.839504919365382,False
2018-08-03,-10.61963509136512,False
2018-08-04,-16.3165009547386,False
2018-08-05,-16.002698403137256,False
2018-08-06,-20.980029476426736,False
2018-08-07,-17.56123206073116,False
2018-08-08,-7.355323367077087,False
2018-08-09,-12.882929946127666,False
2018-08-10,-10.465385742174904,False
2018-08-11,-26.174883493627544,False
2018-08-12,-20.593550186418287,False
2018-08-13,-18.982788560046878,False
2018-08-14,-12.274804998906419,False
2018-08-15,-14.698056647465911,False
2018-08-16,-21.91507387237525,False
2018-08-17,-19.4538029530184,False
2018-08-18,-18.06429036816972,False
2018-08-19,-14.337241172801948,False
2018-08-20,-16.873344808925395,False
2018-08-21,-16.558279672480115,False
2018-08-22,-8.848337673506713,False
2018-08-23,-6.494948943849923,False
2018-08-24,-11.989117900057083,False
2018-08-25,-19.819076998280675,False
2018-08-26,-25.001898946626273,False
2018-08-27,-13.491595260810946,False
2018-08-28,-17.40749547361946,False
2018-08-29,-15.219295380413504,False
2018-08-30,-16.609079603676573,False
2018-08-31,-9.975975873265284,False
2018-09-01,-14.318215735620791,False
2018-09-02,-17.676169794906414,False
2018-09-03,-23.038971816230728,False
2018-09-04,-20.851103118302472,False
2018-09-05,-35.409403832769335,False
2018-09-06,-31.889695744281692,False
2018-09-07,-34.31991463132702,False
2018-09-08,-14.752161185277258,False
2018-09-09,-7.883463241070544,False
2018-09-10,1.2899336184742218,False
2018-09-11,-8.458994033560936,False
2018-09-12,-18.884555113076477,False
2018-09-13,-17.946771558534568,False
2018-09-14,-14.69996955719364,False
2018-09-15,-10.98775555314372,False
2018-09-16,-12.956863936172864,False
2018-09-17,-13.833907960010075,False
2018-09-18,-15.847287096842189,False
2018-09-19,-31.910892670835825,False
2018-09-20,-32.30072134986065,False
2018-09-21,-33.07289253118609,False
2018-09-22,-25.0989558987692,False
2018-09-23,-14.4717601177055,False
2018-09-24,-19.18205302397539,False
2018-09-25,-15.951098242903926,False
2018-09-26,-21.957781149486106,False
2018-09-27,-10.47212248137911,False
2018-09-28,-14.455393139308933,False
2018-09-29,-10.32570043983346,False
2018-09-30,-16.049861352019573,False
2018-10-01,-14.232447351493617,False
2018-10-02,-17.036688463060372,False
2018-10-03,-16.28138192484484,False
2018-10-04,-14.756214829288217,False
2018-10-05,-16.32542038638122,False
2018-10-06,-18.662913556122145,False
2018-10-07,-15.807976666481972,False
2018-10-08,-13.438662308357861,False
2018-10-09,-5.553340656329413,False
2018-10-10,-10.9586720326418,False
2018-10-11,-5.0750612321009205,False
2018-10-12,-19.227479694772338,False
2018-10-13,-39.07769604382528,False
2018-10-14,-45.256560716512034,False
2018-10-15,-36.324242047481896,False
2018-10-16,-14.01356178240394,False
2018-10-17,-17.199319609771347,False
2018-10-18,-20.295290819346807,False
2018-10-19,-20.161951767841277,False
2018-10-20,-15.93105437832808,False
2018-10-21,-12.530988695832557,False
2018-10-22,-12.945168049098328,False
2018-10-23,-12.745176935449422,False
2018-10-24,-12.944040795803176,False
2018-10-25,-6.920953939404719,False
2018-10-26,-8.000838073443273,False
2018-10-27,-12.546016200638,False
2018-10-28,-18.038188836781718,False
2018-10-29,-39.001299828600445,False
2018-10-30,-33.2438387231783,False
2018-10-31,-31.086720938247012,False
2018-11-01,-12.172815780887605,False
2018-11-02,-9.503637259467764,False
2018-11-03,-11.786316438954492,False
2018-11-04,-10.067236447509469,False
2018-11-05,-15.986666640398743,False
2018-11-06,-14.491105897964305,False
2018-11-07,-12.284388014695699,False
2018-11-08,-8.173952009008001,False
2018-11-09,-4.049188652096566,False
2018-11-10,-3.2223808314280102,False
2018-11-11,-6.440030860849094,False
2018-11-12,-6.966257519671792,False
2018-11-13,-13.429239774662932,False
2018-11-14,-36.73775918856199,False
2018-11-15,-39.986143291212585,False
2018-11-16,-38.357092404867885,False
2018-11-17,-12.751960255752216,False
2018-11-18,-15.504270771215367,False
2018-11-19,-7.5227055284444,False
2018-11-20,-13.927403156190863,False
2018-11-21,-15.511274874407903,False
2018-11-22,-19.24838048314947,False
2018-11-23,-12.05766018129892,False
2018-11-24,-4.704426461939369,False
2018-11-25,-6.82348791888252,False
2018-11-26,-10.039125786121923,False
2018-11-27,-16.124622540273872,False
2018-11-28,-18.334786344556083,False
2018-11-29,-20.994446099216873,False
2018-11-30,-13.504949679602541,False
2018-12-01,-14.396397438386003,False
2018-12-02,-14.989739379507602,False
2018-12-03,-20.175761679790583,False
2018-12-04,-17.93580633667953,False
2018-12-05,-16.88871576072538,False
2018-12-06,-18.892053976379135,False
2018-12-07,-41.203473028823176,False
2018-12-08,-37.96870853317239,False
2018-12-09,-36.70759965239118,False
2018-12-10,-17.93205963952293,False
2018-12-11,-17.983726174527273,False
2018-12-12,-21.74829083903205,False
2018-12-13,-25.493992714064984,False
2018-12-14,-29.29596934850527,False
2018-12-15,-24.35742058936336,False
2018-12-16,-17.483935229465125,False
2018-12-17,-8.708733476657173,False
2018-12-18,-4.424306377001706,False
2018-12-19,-6.307690759247432,False
2018-12-20,-12.285180458656393,False
2018-12-21,-19.725936410015706,False
2018-12-22,-19.16023483413156,False
2018-12-23,-20.23880455820136,False
2018-12-24,-14.937812858297763,False
2018-12-25,-18.172684088537498,False
2018-12-26,-14.940663475892256,False
2018-12-27,-10.1005820652343,False
2018-12-28,-7.22669888485244,False
2018-12-29,-7.697238053421363,False
2018-12-30,-11.067617738587224,False
2018-12-31,-12.237459032303137,False
2019-01-01,-12.947935993457236,False
2019-01-02,-15.65814235717451,False
2019-01-03,-13.662556075435836,False
2019-01-04,-17.65096513809937,False
2019-01-05,-17.60329404419078,False
2019-01-06,-16.002005273404304,False
2019-01-07,-7.105391706802273,False
2019-01-08,-3.3663490994972167,False
2019-01-09,-24.33447188873488,False
2019-01-10,-33.20843657146724,False
2019-01-11,-33.556237328925356,False
2019-01-12,-13.846739681716087,False
2019-01-13,-2.018137697293201,False
2019-01-14,-8.74061338559652,False
2019-01-15,-12.83286877727303,False
2019-01-16,-23.989651091919807,False
2019-01-17,-29.25204084773843,False
2019-01-18,-27.99617356573837,False
2019-01-19,-58.74821582432668,True
2019-01-20,-49.65105778118262,False
2019-01-21,-46.18101379135094,False
2019-01-22,-5.526717594122997,False
2019-01-23,-2.3265973872836256,False
2019-01-24,-6.001235913041874,False
2019-01-25,-17.09957795529885,False
2019-01-26,-18.93359662201703,False
2019-01-27,-21.906914827449985,False
2019-01-28,-10.987421078639139,False
2019-01-29,-8.237337281780015,False
2019-01-30,-4.833107062116266,False
2019-01-31,-19.01148024189719,False
2019-02-01,-18.313751228120687,False
2019-02-02,-16.895208000712334,False
2019-02-03,-5.091404636454979,False
2019-02-04,-16.8846047682941,False
2019-02-05,-18.82394547909872,False
2019-02-06,-23.754235928119837,False
2019-02-07,-17.188602917883397,False
2019-02-08,-16.591364711985282,False
2019-02-09,-14.120939781468019,False
2019-02-10,-18.579343874057365,False
2019-02-11,-17.348599928225564,False
2019-02-12,-19.358817130767964,False
2019-02-13,-13.03058007700259,False
2019-02-14,-9.614602624561856,False
2019-02-15,-14.594353518760927,False
2019-02-16,-22.788565537938414,False
2019-02-17,-20.524317762699937,False
2019-02-18,-14.696493347430094,False
2019-02-19,-11.55398281071382,False
2019-02-20,-10.460082196217764,False
2019-02-21,-11.326639706964697,False
2019-02-22,-3.615504824483175,False
2019-02-23,-9.55003880093283,False
2019-02-24,-1.7697456385763168,False
2019-02-25,0.534428994941195,False
2019-02-26,-0.7315015246155347,False
2019-02-27,-5.088209420326062,False
2019-02-28,-9.528068991758289,False
2019-03-01,-3.057686167712601,False
2019-03-02,-10.80366381385044,False
2019-03-03,-10.640961772197274,False
2019-03-04,-11.881790054928317,False
2019-03-05,-15.057054158300355,False
2019-03-06,-22.534294048957218,False
2019-03-07,-34.92492070739596,False
2019-03-08,-28.96759009948174,False
2019-03-09,-21.364387025634795,False
2019-03-10,-7.198030106210276,False
2019-03-11,-5.824023646752944,False
2019-03-12,-2.179730487651627,False
2019-03-13,-13.709564528895305,False
2019-03-14,-20.819473407995023,False
2019-03-15,-27.556126385866666,False
2019-03-16,-20.499458757249872,False
2019-03-17,-13.816707992205627,False
2019-03-18,-21.864285596778657,False
2019-03-19,-23.75702755058704,False
2019-03-20,-28.84412656023008,False
2019-03-21,-17.89566796475042,False
2019-03-22,-16.072794822311874,False
2019-03-23,-30.752968185050094,False
2019-03-24,-35.48712604971702,False
2019-03-25,-41.19037312166022,False
2019-03-26,-21.543038145995272,False
2019-03-27,-15.667001194643547,False
2019-03-28,-15.373051292429913,False
2019-03-29,-13.10614884126585,False
2019-03-30,-19.047748596760567,False
2019-03-31,-18.27633574046777,False
2019-04-01,-20.72064324235738,False
2019-04-02,-22.74058205854511,False
2019-04-03,-21.78368795088446,False
2019-04-04,-26.147078081421622,False
2019-04-05,-14.147208260078571,False
2019-04-06,-11.791556830802927,False
2019-04-07,-9.798947292417877,False
2019-04-08,-16.801928181146547,False
2019-04-09,-17.39229458779678,False
2019-04-10,-15.477270953959328,False
2019-04-11,-13.876523796722514,False
2019-04-12,-10.397180757769975,False
2019-04-13,-11.635306950079192,False
2019-04-14,-16.39524671283161,False
2019-04-15,-20.525484341627408,False
2019-04-16,-27.61116441012764,False
2019-04-17,-31.368655696343126,False
2019-04-18,-24.800951837958454,False
2019-04-19,-9.013396325010982,False
2019-04-20,-3.9487762344422848,False
2019-04-21,-7.110045451997318,False
2019-04-22,-12.444915687828308,False
2019-04-23,0.8667517042181553,False
2019-04-24,3.0388234977333966,False
2019-04-25,1.2821525136361853,False
2019-04-26,-14.855532482586469,False
2019-04-27,-25.75961740935507,False
2019-04-28,-54.878677447115685,True
2019-04-29,-54.0819186658512,True
2019-04-30,-53.345148223211595,True
2019-05-01,-26.30070935649802,False
2019-05-02,-27.601498389818385,False
2019-05-03,-15.163917011137434,False
2019-05-04,-9.051066446369523,False
2019-05-05,-4.756764997178413,False
2019-05-06,-5.58555498190857,False
2019-05-07,-8.802640779115897,False
2019-05-08,-12.215887019162482,False
2019-05-09,-12.043167265643957,False
2019-05-10,-10.197000321495794,False
2019-05-11,-10.900848133488566,False
2019-05-12,-17.754699154901626,False
2019-05-13,-23.412812343179287,False
2019-05-14,-24.79502664973081,False
2019-05-15,-20.328961747269812,False
2019-05-16,-9.188822171850259,False
2019-05-17,-9.25189354326948,False
2019-05-18,-10.704726786633763,False
2019-05-19,-20.944963625001595,False
2019-05-20,-17.299194864783814,False
2019-05-21,-21.920647508501574,False
2019-05-22,-22.77404031073353,False
2019-05-23,-20.631452263895437,False
2019-05-24,-21.585677032584112,False
2019-05-25,-17.047886650745493,False
2019-05-26,-17.44292560032135,False
2019-05-27,-15.074917322142833,False
2019-05-28,-19.786999273428577,False
2019-05-29,-21.89313215790536,False
2019-05-30,-17.9157750671367,False
2019-05-31,-12.281851668472784,False
2019-06-01,-13.88498732539366,False
2019-06-02,-45.370536993355124,False
2019-06-03,-44.36865725036549,False
2019-06-04,-47.13605739565677,False
2019-06-05,-16.49863186147859,False
2019-06-06,-22.154675390749134,False
2019-06-07,-13.194659591891009,False
2019-06-08,-18.421136987580816,False
2019-06-09,-22.990170354455504,False
2019-06-10,-31.782734780360794,False
2019-06-11,-28.537358367545195,False
2019-06-12,-20.278939958001196,False
2019-06-13,-17.386036706886177,False
2019-06-14,-15.024006658422211,False
2019-06-15,-22.708976914383978,False
2019-06-16,-19.356029608555612,False
2019-06-17,-26.75446424271493,False
2019-06-18,-22.71572842484773,False
2019-06-19,-22.261814544992806,False
2019-06-20,-20.85940320707879,False
2019-06-21,-19.790280952789455,False
2019-06-22,-15.954704401197349,False
2019-06-23,-14.820618418154135,False
2019-06-24,-9.939627792974266,False
2019-06-25,-18.483626448462502,False
2019-06-26,-14.056842258708777,False
2019-06-27,-11.633336224337741,False
2019-06-28,-17.001086806216424,False
2019-06-29,-22.30788453975946,False
2019-06-30,-25.765870513668904,False
2019-07-01,-16.69147405733172,False
2019-07-02,-12.01930954196458,False
2019-07-03,-16.74353879755002,False
2019-07-04,-15.58499810348645,False
2019-07-05,-17.692290538540004,False
2019-07-06,-10.605221545037493,False
2019-07-07,-9.933897321724238,False
2019-07-08,-7.960777731855113,False
2019-07-09,-14.279413842984212,False
2019-07-10,-17.247522112479036,False
2019-07-11,-20.32816551205833,False
2019-07-12,-17.10284907805527,False
2019-07-13,-16.83636210504635,False
2019-07-14,-13.947029926182216,False
2019-07-15,-7.223235301113648,False
2019-07-16,-2.0547985641058264,False
2019-07-17,-4.517992120362843,False
2019-07-18,-8.014739626288817,False
2019-07-19,-13.131539932101793,False
2019-07-20,-19.97994394414184,False
2019-07-21,-28.81714487646724,False
2019-07-22,-43.672853928991294,False
2019-07-23,-36.926409724445115,False
2019-07-24,-32.82039096401729,False
2019-07-25,-9.626631170305897,False
2019-07-26,-6.912867739084013,False
2019-07-27,-7.862943371077677,False
2019-07-28,-11.25107029544485,False
2019-07-29,-21.40332102653304,False
2019-07-30,-19.58446067886332,False
2019-07-31,-19.818622228049406,False
2019-08-01,-16.888425975137235,False
2019-08-02,-13.255868034743779,False
2019-08-03,-14.98534318031399,False
2019-08-04,-10.732149852797832,False
2019-08-05,-46.952269141597355,False
2019-08-06,-71.93835479338652,True
2019-08-07,-69.54973811754935,True
2019-08-08,-36.911752656376194,False
2019-08-09,-15.11709623272565,False
2019-08-10,-19.243938730818797,False
2019-08-11,-16.91547780984316,False
2019-08-12,-18.502369515317653,False
2019-08-13,-39.232843440652616,False
2019-08-14,-44.46481649389006,False
2019-08-15,-39.12456188726903,False
2019-08-16,-13.660062062927105,False
2019-08-17,-7.599272498835043,False
2019-08-18,-11.555257397239599,False
2019-08-19,-13.969405559560878,False
2019-08-20,-22.0346201997217,False
2019-08-21,-21.771727644607164,False
2019-08-22,-19.183025931254267,False
2019-08-23,-12.24001660154363,False
2019-08-24,-14.151504857949687,False
2019-08-25,-12.182283149706455,False
2019-08-26,-9.787686181068059,False
2019-08-27,-4.445285271462753,False
2019-08-28,-0.4165257016531297,False
2019-08-29,-28.439594488462912,False
2019-08-30,-35.071952914603386,False
2019-08-31,-49.694017160452766,False
2019-09-01,-21.109322562906055,False
2019-09-02,-13.513241124244159,False
2019-09-03,-6.6206988122688655,False
2019-09-04,-11.485001552946315,False
2019-09-05,-18.604420367556052,False
2019-09-06,-8.599073765446926,False
2019-09-07,-9.202063542825298,False
2019-09-08,-4.262528175212221,False
2019-09-09,-11.142469598084759,False
2019-09-10,-9.735317399038815,False
2019-09-11,-9.27736048034186,False
2019-09-12,-15.342324797717877,False
2019-09-13,-15.380488296120745,False
2019-09-14,-8.747926407337138,False
2019-09-15,-0.20434840093597847,False
2019-09-16,4.2825246770776255,False
2019-09-17,-5.290436014547249,False
2019-09-18,-14.630535480201482,False
2019-09-19,-21.506429667157665,False
2019-09-20,-19.238667312278146,False
2019-09-21,-47.281633668601124,False
2019-09-22,-53.548344507061806,True
2019-09-23,-47.65304287837413,False
2019-09-24,-16.283688835332786,False
2019-09-25,-11.221354596263188,False
2019-09-26,-21.387973375146313,False
2019-09-27,-27.375368468293434,False
2019-09-28,-22.375161852656095,False
2019-09-29,-43.753247342975705,False
2019-09-30,-42.293664254476845,False
2019-10-01,-50.76666167857896,True
2019-10-02,-26.6832974843792,False
2019-10-03,-14.84736778425741,False
2019-10-04,-10.705418101457363,False
2019-10-05,-15.374851116769277,False
2019-10-06,-23.033909474270626,False
2019-10-07,-23.08643834780689,False
2019-10-08,-27.86141310710075,False
2019-10-09,-59.94274296776653,True
2019-10-10,-59.77558680961055,True
2019-10-11,-46.20321477859059,False
2019-10-12,-5.743088281799662,False
2019-10-13,-0.3130900427739209,False
2019-10-14,-4.173470264246917,False
2019-10-15,-27.7292359854119,False
2019-10-16,-21.942056890603492,False
2019-10-17,-20.629628392326214,False
2019-10-18,-4.413969883290828,False
2019-10-19,-14.803909444730282,False
2019-10-20,-14.248444137716815,False
2019-10-21,-14.881602953064371,False
2019-10-22,-17.079750632145302,False
2019-10-23,-20.05952544017829,False
2019-10-24,-19.613096873346514,False
2019-10-25,-19.492147930360627,False
2019-10-26,-20.15609529610772,False
2019-10-27,-19.599361304476137,False
2019-10-28,-18.445571089624497,False
2019-10-29,-9.578216004585085,False
2019-10-30,-20.607816148924723,False
2019-10-31,-15.221879871551456,False
2019-11-01,-16.25351105589169,False
2019-11-02,-13.943192751952239,False
2019-11-03,-19.67997053596348,False
2019-11-04,-26.150074769937163,False
2019-11-05,-23.48656061917585,False
2019-11-06,-25.227076993217953,False
2019-11-07,-28.183616911098103,False
2019-11-08,-15.544488358532329,False
2019-11-09,-8.690508035578985,False
2019-11-10,0.8380157262609664,False
2019-11-11,-3.284377791260584,False
2019-11-12,-11.543298448719346,False
2019-11-13,-18.727599893815075,False
2019-11-14,-19.65678990507634,False
2019-11-15,-20.029094055775207,False
2019-11-16,-15.07901926996656,False
2019-11-17,-17.99781910751077,False
2019-11-18,-14.608591102141382,False
2019-11-19,-14.616744950016967,False
2019-11-20,-11.878390111440268,False
2019-11-21,-11.822971544518197,False
2019-11-22,-10.029492203875172,False
2019-11-23,-16.13079876021892,False
2019-11-24,-12.223191669165544,False
2019-11-25,-14.488105850749003,False
2019-11-26,-11.402038297605378,False
2019-11-27,-12.561248636413959,False
2019-11-28,-19.938107973828707,False
2019-11-29,-15.00381413974514,False
2019-11-30,-17.047954774485564,False
2019-12-01,-42.324916430647036,False
2019-12-02,-41.82498760412708,False
2019-12-03,-43.902753820526165,False
2019-12-04,-19.255183044277725,False
2019-12-05,-29.677736641720895,False
2019-12-06,-24.436322074167297,False
2019-12-07,-23.924194298698193,False
2019-12-08,-10.67850087666512,False
2019-12-09,-21.430258313582566,False
2019-12-10,-9.522715430437282,False
2019-12-11,-15.697822289564266,False
2019-12-12,-7.7569571055109465,False
2019-12-13,-16.7224589259069,False
2019-12-14,-15.969984337309091,False
2019-12-15,-15.733670699526913,False
2019-12-16,-9.140786824225026,False
2019-12-17,-10.280420686985153,False
2019-12-18,-9.528674831438249,False
2019-12-19,-15.39633120835976,False
2019-12-20,-16.08102429789219,False
2019-12-21,-32.58830654220778,False
2019-12-22,-37.974531263978854,False
2019-12-23,-43.13949045751744,False
2019-12-24,-24.260358882958496,False
2019-12-25,-16.73622355982023,False
2019-12-26,-12.079415216808092,False
2019-12-27,-14.978735860637379,False
2019-12-28,-14.271870791702462,False
2019-12-29,-15.694976167529191,False
2019-12-30,-18.881930801400014,False
2019-12-31,-19.488876602455974,False
2020-01-01,-21.243328991678656,False
2020-01-02,-16.49709906721152,False
2020-01-03,-24.090814504553606,False
2020-01-04,-16.0607008447909,False
2020-01-05,-15.803321937996616,False
2020-01-06,-7.968868583789754,False
2020-01-07,-8.154727197310272,False
2020-01-08,-3.3832193491121374,False
2020-01-09,-0.3498580262951183,False
2020-01-10,-11.644118887403756,False
2020-01-11,-23.424324532196866,False
2020-01-12,-29.98107910305211,False
2020-01-13,-22.51321797688219,False
2020-01-14,-15.324274028062893,False
2020-01-15,-15.727974969894037,False
2020-01-16,-15.08527211282906,False
2020-01-17,-20.17743992411884,False
2020-01-18,-19.720535883472774,False
2020-01-19,-26.094247328773974,False
2020-01-20,-26.765648583804303,False
2020-01-21,-29.726315794301843,False
2020-01-22,-28.003164418818287,False
2020-01-23,-20.095664247943308,False
2020-01-24,-18.486521380805744,False
2020-01-25,-4.053500109546852,False
2020-01-26,-6.294795692454653,False
2020-01-27,-1.7578556423473852,False
2020-01-28,-15.720815022421803,False
2020-01-29,-14.892847108309395,False
2020-01-30,-17.934742908039986,False
2020-01-31,-14.013272528733685,False
2020-02-01,-6.574173893294472,False
2020-02-02,-4.655862187241976,False
2020-02-03,-0.5468081406807185,False
2020-02-04,-13.599851994259447,False
2020-02-05,-13.355566357348694,False
2020-02-06,-10.86945711994936,False
2020-02-07,-10.564619650596878,False
2020-02-08,-3.1748714566213168,False
2020-02-09,-7.427066257341454,False
2020-02-10,-7.169065129767456,False
2020-02-11,-11.889228405533087,False
2020-02-12,-10.83001834884807,False
2020-02-13,-6.092911396402212,False
2020-02-14,-14.903441232186124,False
